county_code,1,2,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,28,30,31,32,33,34,36,37,38,39,40,41,42,43,44,46,47,49,50,51,52,53,54,55,56,58,59,60,61,62,63,64,65,66,67,72,76,77,78,79,80,81,82,83,87,88,89,90,91,92,92.1,93,94,95,96,97,98,99,100,102,103,104,105,106,107,108,109,110,111,112,114,115,118,119,120,121,123,124,125,129,135,144,153,163,164,165,166,167,169,170,171,172,181,182,183,184,187,193,194,195,197,198,200,201,202,209,210,211,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,251,302,303,304,305,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355
1001,0.460802696,0.07337077,6.04E-06,6.04E-06,6.04E-06,6.04E-06,0,0,2.73E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.002026476,0.002026476,6.04E-06,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.006076937,0.003301304,0.006076937,0.006076937,0.384497863,0.384497863,0.006076937,0.384497863,0.384497863,0.384497863,0.384497863,0.006076937,0.102015794,0.102015794,0.102015794,0.102015794,0.102015794,0.102015794,0.102015794,0.00689639,0.00689639,0.00689639,0.026167827,0.026167827,0.026167827,0.026167827,0.026167827,0.026167827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460802696,0.460802696,0.460802696,0.460802696,0.460802696,0.460802696,0.460802696,0,0,0,0.4135406,0.4135406,0,0,0,0,0,0,0,0,0.1545607,0.1211454,0.46887956,0.46887956,0.46887956,0.46887956,0.46887956,0.46887956,0.46887956,0.46887956,0,0,0,1.53E-05,0,0.108381821,0,0,0.108381821,0,0,0,0,0.9030626,0.303818,0.5587669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1841689,0.2455721,0.1233925,0.1460782,0.07337077,6.04E-06,0,0,0.002026476,0,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.102015794,0.026167827,0.026167827,0.006076937,0.006076937,0.006076937,0.384497863,0.006076937,0.00689639,0.460802696,0.102015794,0,0,0,0.4135406,0.460802696,0.102015794,0,0,0,0,0,0,0.46887956,0.1211454,0.46887956,0.46887956,0.384497863,0,0,0.460802696,0.102015794,0,0.108381821,0.108381821,0.303818,0
1003,0.122706684,0.07337077,6.04E-06,6.04E-06,6.04E-06,6.04E-06,0,0,2.73E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.002026476,0.002026476,6.04E-06,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.006076937,0.003301304,0.006076937,0.006076937,1.527839804,1.527839804,0.006076937,1.527839804,1.527839804,1.527839804,1.527839804,0.006076937,0.031945985,0.031945985,0.031945985,0.031945985,0.031945985,0.031945985,0.031945985,0.00689639,0.00689639,0.00689639,0.026167827,0.026167827,0.026167827,0.026167827,0.026167827,0.026167827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122706684,0.122706684,0.122706684,0.122706684,0.122706684,0.122706684,0.122706684,0,0,0,0.4135406,0.4135406,0,0,0,0,0,0,0,0,0.1545607,0.1211454,0.017850622,0.017850622,0.017850622,0.017850622,0.017850622,0.017850622,0.017850622,0.017850622,0,0,0,1.53E-05,0,0.80893067,0,0,0.80893067,0,0,0,0,0.9030626,0.303818,0.5587669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1841689,0.2455721,0.1233925,0.1460782,0.07337077,6.04E-06,0,0,0.002026476,0,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.031945985,0.026167827,0.026167827,0.006076937,0.006076937,0.006076937,1.527839804,0.006076937,0.00689639,0.122706684,0.031945985,0,0,0,0.4135406,0.122706684,0.031945985,0,0,0,0,0,0,0.017850622,0.1211454,0.017850622,0.017850622,1.527839804,0,0,0.122706684,0.031945985,0,0.80893067,0.80893067,0.303818,0
1005,0.211269599,0.07337077,6.04E-06,6.04E-06,6.04E-06,6.04E-06,0,0,2.73E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.002026476,0.002026476,6.04E-06,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.006076937,0.003301304,0.006076937,0.006076937,0.35520321,0.35520321,0.006076937,0.35520321,0.35520321,0.35520321,0.35520321,0.006076937,0.076259347,0.076259347,0.076259347,0.076259347,0.076259347,0.076259347,0.076259347,0.00689639,0.00689639,0.00689639,0.332288392,0.332288392,0.332288392,0.332288392,0.332288392,0.332288392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211269599,0.211269599,0.211269599,0.211269599,0.211269599,0.211269599,0.211269599,0,0,0,0.4135406,0.4135406,0,0,0,0,0,0,0,0,0.1545607,0.1211454,1.317269977,1.317269977,1.317269977,1.317269977,1.317269977,1.317269977,1.317269977,1.317269977,0,0,0,1.53E-05,0,0.089853335,0,0,0.089853335,0,0,0,0,0.9030626,0.303818,0.5587669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1841689,0.2455721,0.1233925,0.1460782,0.07337077,6.04E-06,0,0,0.002026476,0,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.076259347,0.332288392,0.332288392,0.006076937,0.006076937,0.006076937,0.35520321,0.006076937,0.00689639,0.211269599,0.076259347,0,0,0,0.4135406,0.211269599,0.076259347,0,0,0,0,0,0,1.317269977,0.1211454,1.317269977,1.317269977,0.35520321,0,0,0.211269599,0.076259347,0,0.089853335,0.089853335,0.303818,0
1007,2.434354523,0.07337077,6.04E-06,6.04E-06,6.04E-06,6.04E-06,0,0,2.73E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.002026476,0.002026476,6.04E-06,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.006076937,0.003301304,0.006076937,0.006076937,0.278910376,0.278910376,0.006076937,0.278910376,0.278910376,0.278910376,0.278910376,0.006076937,0.04460002,0.04460002,0.04460002,0.04460002,0.04460002,0.04460002,0.04460002,0.00689639,0.00689639,0.00689639,0.026167827,0.026167827,0.026167827,0.026167827,0.026167827,0.026167827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.434354523,2.434354523,2.434354523,2.434354523,2.434354523,2.434354523,2.434354523,0,0,0,0.4135406,0.4135406,0,0,0,0,0,0,0,0,0.1545607,0.1211454,0.826123468,0.826123468,0.826123468,0.826123468,0.826123468,0.826123468,0.826123468,0.826123468,0,0,0,1.53E-05,0,0.089853335,0,0,0.089853335,0,0,0,0,0.9030626,0.303818,0.5587669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1841689,0.2455721,0.1233925,0.1460782,0.07337077,6.04E-06,0,0,0.002026476,0,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.04460002,0.026167827,0.026167827,0.006076937,0.006076937,0.006076937,0.278910376,0.006076937,0.00689639,2.434354523,0.04460002,0,0,0,0.4135406,2.434354523,0.04460002,0,0,0,0,0,0,0.826123468,0.1211454,0.826123468,0.826123468,0.278910376,0,0,2.434354523,0.04460002,0,0.089853335,0.089853335,0.303818,0
1009,2.434354523,0.07337077,6.04E-06,6.04E-06,6.04E-06,6.04E-06,0,0,2.73E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.002026476,0.002026476,6.04E-06,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.006076937,0.003301304,0.006076937,0.006076937,0.135626103,0.135626103,0.006076937,0.135626103,0.135626103,0.135626103,0.135626103,0.006076937,0.06101679,0.06101679,0.06101679,0.06101679,0.06101679,0.06101679,0.06101679,0.00689639,0.00689639,0.00689639,0.026167827,0.026167827,0.026167827,0.026167827,0.026167827,0.026167827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.434354523,2.434354523,2.434354523,2.434354523,2.434354523,2.434354523,2.434354523,0,0,0,0.4135406,0.4135406,0,0,0,0,0,0,0,0,0.1545607,0.1211454,0.826123468,0.826123468,0.826123468,0.826123468,0.826123468,0.826123468,0.826123468,0.826123468,0,0,0,1.53E-05,0,0.089853335,0,0,0.089853335,0,0,0,0,0.9030626,0.303818,0.5587669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1841689,0.2455721,0.1233925,0.1460782,0.07337077,6.04E-06,0,0,0.002026476,0,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.06101679,0.026167827,0.026167827,0.006076937,0.006076937,0.006076937,0.135626103,0.006076937,0.00689639,2.434354523,0.06101679,0,0,0,0.4135406,2.434354523,0.06101679,0,0,0,0,0,0,0.826123468,0.1211454,0.826123468,0.826123468,0.135626103,0,0,2.434354523,0.06101679,0,0.089853335,0.089853335,0.303818,0
1011,0.16052102,0.07337077,6.04E-06,6.04E-06,6.04E-06,6.04E-06,0,0,2.73E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.002026476,0.002026476,6.04E-06,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.006076937,0.003301304,0.006076937,0.006076937,0.40986676,0.40986676,0.006076937,0.40986676,0.40986676,0.40986676,0.40986676,0.006076937,0.292875453,0.292875453,0.292875453,0.292875453,0.292875453,0.292875453,0.292875453,0.00689639,0.00689639,0.00689639,0.506711173,0.506711173,0.506711173,0.506711173,0.506711173,0.506711173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16052102,0.16052102,0.16052102,0.16052102,0.16052102,0.16052102,0.16052102,0,0,0,0.4135406,0.4135406,0,0,0,0,0,0,0,0,0.1545607,0.1211454,0.826123468,0.826123468,0.826123468,0.826123468,0.826123468,0.826123468,0.826123468,0.826123468,0,0,0,1.53E-05,0,0.089853335,0,0,0.089853335,0,0,0,0,0.9030626,0.303818,0.5587669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1841689,0.2455721,0.1233925,0.1460782,0.07337077,6.04E-06,0,0,0.002026476,0,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.292875453,0.506711173,0.506711173,0.006076937,0.006076937,0.006076937,0.40986676,0.006076937,0.00689639,0.16052102,0.292875453,0,0,0,0.4135406,0.16052102,0.292875453,0,0,0,0,0,0,0.826123468,0.1211454,0.826123468,0.826123468,0.40986676,0,0,0.16052102,0.292875453,0,0.089853335,0.089853335,0.303818,0
1013,0.169835833,0.07337077,6.04E-06,6.04E-06,6.04E-06,6.04E-06,0,0,2.73E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.002026476,0.002026476,6.04E-06,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.006076937,0.003301304,0.006076937,0.006076937,0.058779331,0.058779331,0.006076937,0.058779331,0.058779331,0.058779331,0.058779331,0.006076937,0.022707465,0.022707465,0.022707465,0.022707465,0.022707465,0.022707465,0.022707465,0.00689639,0.00689639,0.00689639,0.506711173,0.506711173,0.506711173,0.506711173,0.506711173,0.506711173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169835833,0.169835833,0.169835833,0.169835833,0.169835833,0.169835833,0.169835833,0,0,0,0.4135406,0.4135406,0,0,0,0,0,0,0,0,0.1545607,0.1211454,0.4716674,0.4716674,0.4716674,0.4716674,0.4716674,0.4716674,0.4716674,0.4716674,0,0,0,1.53E-05,0,0.163967277,0,0,0.163967277,0,0,0,0,0.9030626,0.303818,0.5587669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1841689,0.2455721,0.1233925,0.1460782,0.07337077,6.04E-06,0,0,0.002026476,0,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.022707465,0.506711173,0.506711173,0.006076937,0.006076937,0.006076937,0.058779331,0.006076937,0.00689639,0.169835833,0.022707465,0,0,0,0.4135406,0.169835833,0.022707465,0,0,0,0,0,0,0.4716674,0.1211454,0.4716674,0.4716674,0.058779331,0,0,0.169835833,0.022707465,0,0.163967277,0.163967277,0.303818,0
1015,0.161197089,0.07337077,6.04E-06,6.04E-06,6.04E-06,6.04E-06,0,0,2.73E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.002026476,0.002026476,6.04E-06,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.006076937,0.003301304,0.006076937,0.006076937,0.836186693,0.836186693,0.006076937,0.836186693,0.836186693,0.836186693,0.836186693,0.006076937,0.332508035,0.332508035,0.332508035,0.332508035,0.332508035,0.332508035,0.332508035,0.00689639,0.00689639,0.00689639,0.026167827,0.026167827,0.026167827,0.026167827,0.026167827,0.026167827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161197089,0.161197089,0.161197089,0.161197089,0.161197089,0.161197089,0.161197089,0,0,0,0.4135406,0.4135406,0,0,0,0,0,0,0,0,0.1545607,0.1211454,0.826123468,0.826123468,0.826123468,0.826123468,0.826123468,0.826123468,0.826123468,0.826123468,0,0,0,1.53E-05,0,0.089853335,0,0,0.089853335,0,0,0,0,0.9030626,0.303818,0.5587669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1841689,0.2455721,0.1233925,0.1460782,0.07337077,6.04E-06,0,0,0.002026476,0,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.332508035,0.026167827,0.026167827,0.006076937,0.006076937,0.006076937,0.836186693,0.006076937,0.00689639,0.161197089,0.332508035,0,0,0,0.4135406,0.161197089,0.332508035,0,0,0,0,0,0,0.826123468,0.1211454,0.826123468,0.826123468,0.836186693,0,0,0.161197089,0.332508035,0,0.089853335,0.089853335,0.303818,0
1017,0.945812321,0.07337077,6.04E-06,6.04E-06,6.04E-06,6.04E-06,0,0,2.73E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.002026476,0.002026476,6.04E-06,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.006076937,0.003301304,0.006076937,0.006076937,0.620921099,0.620921099,0.006076937,0.620921099,0.620921099,0.620921099,0.620921099,0.006076937,0.259980891,0.259980891,0.259980891,0.259980891,0.259980891,0.259980891,0.259980891,0.00689639,0.00689639,0.00689639,0.026167827,0.026167827,0.026167827,0.026167827,0.026167827,0.026167827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945812321,0.945812321,0.945812321,0.945812321,0.945812321,0.945812321,0.945812321,0,0,0,0.4135406,0.4135406,0,0,0,0,0,0,0,0,0.1545607,0.1211454,0.059166474,0.059166474,0.059166474,0.059166474,0.059166474,0.059166474,0.059166474,0.059166474,0,0,0,1.53E-05,0,0.089853335,0,0,0.089853335,0,0,0,0,0.9030626,0.303818,0.5587669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1841689,0.2455721,0.1233925,0.1460782,0.07337077,6.04E-06,0,0,0.002026476,0,0.1545607,0.1545607,6.04E-06,9.83E-05,9.83E-05,0.259980891,0.026167827,0.026167827,0.006076937,0.006076937,0.006076937,0.620921099,0.006076937,0.00689639,0.945812321,0.259980891,0,0,0,0.4135406,0.945812321,0.259980891,0,0,0,0,0,0,0.059166474,0.1211454,0.059166474,0.059166474,0.620921099,0,0,0.945812321,0.259980891,0,0.089853335,0.089853335,0.303818,0
